id,type,lat,lon,name,access,capacity,fee,city,state
221298096,way,33.5518857,-112.1886469,Parking 221298096,customers,unknown,unknown,Phoenix,Arizona
221298107,way,33.5517598,-112.1888431,Parking 221298107,customers,unknown,unknown,Phoenix,Arizona
221298112,way,33.5523528,-112.1892572,Parking 221298112,customers,unknown,unknown,Phoenix,Arizona
221298113,way,33.5523619,-112.1887993,Parking 221298113,customers,unknown,unknown,Phoenix,Arizona
221298114,way,33.5523456,-112.1897032,Parking 221298114,customers,unknown,unknown,Phoenix,Arizona
221298127,way,33.552335,-112.190166,Parking 221298127,customers,unknown,unknown,Phoenix,Arizona
221298184,way,33.5518539,-112.1903029,Parking 221298184,customers,unknown,unknown,Phoenix,Arizona
221298185,way,33.551736,-112.1901014,Parking 221298185,customers,unknown,unknown,Phoenix,Arizona
221298186,way,33.5516242,-112.1901558,Parking 221298186,customers,unknown,unknown,Phoenix,Arizona
221299766,way,33.3265993,-111.9685094,Parking 221299766,unknown,unknown,unknown,Phoenix,Arizona
221422399,way,33.570972,-112.0701998,Parking 221422399,unknown,unknown,unknown,Phoenix,Arizona
221424308,way,33.5684295,-112.0706537,Parking 221424308,unknown,unknown,unknown,Phoenix,Arizona
221424309,way,33.5690483,-112.0700126,Parking 221424309,unknown,unknown,unknown,Phoenix,Arizona
221424310,way,33.5693916,-112.0714306,Parking 221424310,unknown,unknown,unknown,Phoenix,Arizona
221424311,way,33.5703794,-112.070647,Parking 221424311,unknown,unknown,unknown,Phoenix,Arizona
221424312,way,33.5710006,-112.0711714,Parking 221424312,unknown,unknown,unknown,Phoenix,Arizona
221561723,way,33.537413,-112.1815753,Parking 221561723,unknown,unknown,unknown,Phoenix,Arizona
221569492,way,33.4193686,-111.9295337,Parking 221569492,private,unknown,unknown,Phoenix,Arizona
221570313,way,33.4123598,-111.9180336,Parking 221570313,unknown,unknown,unknown,Phoenix,Arizona
221570314,way,33.4123581,-111.9178358,Parking 221570314,unknown,unknown,unknown,Phoenix,Arizona
221570315,way,33.411645,-111.916658,Parking 221570315,unknown,unknown,unknown,Phoenix,Arizona
221596002,way,33.3690268,-111.9705266,Parking 221596002,unknown,unknown,unknown,Phoenix,Arizona
221596009,way,33.3701575,-111.9728179,Parking 221596009,unknown,unknown,unknown,Phoenix,Arizona
221596010,way,33.370209,-111.9719626,Parking 221596010,unknown,unknown,unknown,Phoenix,Arizona
221596013,way,33.3700685,-111.9714457,Parking 221596013,unknown,unknown,unknown,Phoenix,Arizona
221687522,way,33.3635992,-111.9808072,Parking 221687522,unknown,unknown,unknown,Phoenix,Arizona
221759927,way,33.5402001,-112.1748858,Parking 221759927,unknown,unknown,unknown,Phoenix,Arizona
221772700,way,33.5401583,-112.175324,Parking 221772700,unknown,unknown,unknown,Phoenix,Arizona
221777279,way,33.5381497,-112.1701933,Parking 221777279,unknown,unknown,unknown,Phoenix,Arizona
221795885,way,33.5296456,-112.1678284,Parking 221795885,unknown,unknown,unknown,Phoenix,Arizona
221830540,way,33.3728789,-111.9687253,Parking 221830540,unknown,unknown,unknown,Phoenix,Arizona
221831802,way,33.5762517,-112.050657,Parking 221831802,unknown,unknown,unknown,Phoenix,Arizona
221928810,way,33.4666792,-111.9079684,Parking 221928810,unknown,unknown,unknown,Phoenix,Arizona
221928901,way,33.7122153,-112.1362239,Parking 221928901,unknown,unknown,unknown,Phoenix,Arizona
221944043,way,33.5396633,-112.1791854,Parking 221944043,unknown,unknown,unknown,Phoenix,Arizona
221944706,way,33.5352215,-112.1721094,Parking 221944706,unknown,unknown,unknown,Phoenix,Arizona
221944888,way,33.5342755,-112.1698539,Parking 221944888,unknown,unknown,unknown,Phoenix,Arizona
221945098,way,33.5331765,-112.1690945,Parking 221945098,unknown,unknown,unknown,Phoenix,Arizona
221946405,way,33.5413775,-112.1621237,Parking 221946405,unknown,unknown,unknown,Phoenix,Arizona
222090084,way,33.5377234,-112.1445763,Parking 222090084,unknown,94,unknown,Phoenix,Arizona
222090091,way,33.53593,-112.1440406,Parking 222090091,unknown,unknown,unknown,Phoenix,Arizona
222091672,way,33.5791475,-112.053578,Parking 222091672,unknown,unknown,unknown,Phoenix,Arizona
222190685,way,33.5753796,-112.055987,Parking 222190685,unknown,unknown,unknown,Phoenix,Arizona
222246631,way,33.5389516,-112.1148343,Parking 222246631,unknown,16,unknown,Phoenix,Arizona
222255768,way,33.5723541,-112.0590067,Parking 222255768,unknown,unknown,unknown,Phoenix,Arizona
222268687,way,33.5347788,-112.1116964,Parking 222268687,unknown,unknown,unknown,Phoenix,Arizona
222268706,way,33.5344578,-112.1119222,Parking 222268706,unknown,unknown,unknown,Phoenix,Arizona
222269019,way,33.5342249,-112.1115974,Parking 222269019,unknown,4,unknown,Phoenix,Arizona
222348833,way,33.5298685,-112.1072298,Parking 222348833,unknown,unknown,unknown,Phoenix,Arizona
222350485,way,33.466654,-112.0323768,Parking 222350485,unknown,unknown,unknown,Phoenix,Arizona
222406644,way,33.5249993,-112.1844176,Parking 222406644,unknown,unknown,unknown,Phoenix,Arizona
222406876,way,33.2974008,-112.0196139,Parking 222406876,unknown,unknown,unknown,Phoenix,Arizona
222513635,way,33.4729108,-112.0559281,Parking 222513635,unknown,unknown,unknown,Phoenix,Arizona
222568083,way,33.4507338,-112.0000884,Parking 222568083,unknown,unknown,unknown,Phoenix,Arizona
222602125,way,33.5516821,-112.0577404,Parking 222602125,unknown,unknown,unknown,Phoenix,Arizona
222719783,way,33.5386741,-112.1897388,Parking 222719783,unknown,unknown,unknown,Phoenix,Arizona
222719846,way,33.5390936,-112.1894416,Parking 222719846,unknown,unknown,unknown,Phoenix,Arizona
222819567,way,33.541692,-112.1602908,Parking 222819567,unknown,unknown,unknown,Phoenix,Arizona
222822027,way,33.3041441,-111.9556071,Parking 222822027,private,unknown,unknown,Phoenix,Arizona
222826344,way,33.5097115,-112.0425175,Parking 222826344,unknown,unknown,unknown,Phoenix,Arizona
222826347,way,33.5095827,-112.041877,Parking 222826347,unknown,unknown,unknown,Phoenix,Arizona
222835067,way,33.6387475,-112.1004695,Parking 222835067,unknown,unknown,unknown,Phoenix,Arizona
222841281,way,33.5382844,-112.1778143,Parking 222841281,unknown,unknown,unknown,Phoenix,Arizona
222843771,way,33.5336162,-112.1698599,Parking 222843771,unknown,unknown,unknown,Phoenix,Arizona
222918522,way,33.4216383,-111.9531045,Parking 222918522,unknown,unknown,unknown,Phoenix,Arizona
222918523,way,33.4217348,-111.9539246,Parking 222918523,unknown,unknown,unknown,Phoenix,Arizona
222939736,way,33.3043304,-111.9547245,Parking 222939736,private,unknown,unknown,Phoenix,Arizona
222962688,way,33.5013925,-112.04722,Parking 222962688,customers,unknown,no,Phoenix,Arizona
222968501,way,33.4249255,-112.1338555,Parking 222968501,unknown,unknown,unknown,Phoenix,Arizona
223071804,way,33.4544942,-112.0873076,Rusty Spoke Parking,unknown,unknown,unknown,Phoenix,Arizona
223076626,way,33.4944656,-112.0907347,Parking 223076626,unknown,unknown,unknown,Phoenix,Arizona
223091669,way,33.5656822,-112.1700562,Parking 223091669,unknown,unknown,unknown,Phoenix,Arizona
223236780,way,33.5763512,-112.0554312,Parking 223236780,unknown,unknown,unknown,Phoenix,Arizona
